name,final
003365,RIGHT
003366,LEFT
003367,LEFT
003368,LEFT
003369,LEFT
003370,RIGHT
003371,RIGHT
003372,RIGHT
003373,LEFT
003374,RIGHT
003375,LEFT
003376,LEFT
003377,RIGHT
003378,LEFT
003379,CENTER
003380,RIGHT
003381,CENTER
003382,CENTER
003383,LEFT
003384,LEFT
003385,CENTER
003386,LEFT
003387,RIGHT
003388,LEFT
003389,RIGHT
003390,RIGHT
003391,RIGHT
003392,LEFT
003393,LEFT
003394,CENTER
003395,LEFT
003396,LEFT
003397,LEFT
003398,CENTER
003399,RIGHT
003400,LEFT
003401,CENTER
003402,RIGHT
003403,RIGHT
003404,LEFT
003405,RIGHT
003406,CENTER
003407,RIGHT
003408,CENTER
003409,LEFT
003410,LEFT
003411,RIGHT
003412,RIGHT
003413,RIGHT
003414,RIGHT
003415,LEFT
003416,RIGHT
003417,LEFT
003418,LEFT
003419,RIGHT
003420,LEFT
003421,RIGHT
003422,RIGHT
003423,CENTER
003424,LEFT
003425,RIGHT
003426,LEFT
003427,RIGHT
003428,LEFT
003429,LEFT
003430,CENTER
003431,LEFT
003432,RIGHT
003433,RIGHT
003434,LEFT
003435,LEFT
003436,LEFT
003437,RIGHT
003438,CENTER
003439,RIGHT
003440,LEFT
003441,CENTER
003442,LEFT
003443,RIGHT
003444,LEFT
003445,LEFT
003446,CENTER
003447,RIGHT
003448,RIGHT
003449,LEFT
003450,LEFT
003451,RIGHT
003452,LEFT
003453,CENTER
003454,RIGHT
003455,LEFT
003456,LEFT
003457,LEFT
003458,CENTER
003459,LEFT
003460,RIGHT
003461,CENTER
003462,RIGHT
003463,CENTER
003464,CENTER
003465,LEFT
003466,RIGHT
003467,LEFT
003468,CENTER
003469,RIGHT
003470,RIGHT
003471,LEFT
003472,RIGHT
003473,RIGHT
003474,RIGHT
003475,LEFT
003476,LEFT
003477,CENTER
003478,CENTER
003479,CENTER
003480,LEFT
003481,LEFT
003482,LEFT
003483,LEFT
003484,LEFT
003485,RIGHT
003486,LEFT
003487,LEFT
003488,RIGHT
003489,LEFT
003490,CENTER
003491,RIGHT
003492,LEFT
003493,RIGHT
003494,LEFT
003495,RIGHT
003496,RIGHT
003497,RIGHT
003498,RIGHT
003499,LEFT
003500,CENTER
003501,LEFT
003502,LEFT
003503,LEFT
003504,RIGHT
003505,LEFT
003506,LEFT
003507,RIGHT
003508,RIGHT
003509,LEFT
003510,LEFT
003511,RIGHT
003512,LEFT
003513,LEFT
003514,RIGHT
003515,LEFT
003516,CENTER
003517,LEFT
003518,CENTER
003519,RIGHT
003520,LEFT
003521,RIGHT
003522,LEFT
003523,LEFT
003524,LEFT
003525,RIGHT
003526,RIGHT
003527,LEFT
003528,LEFT
003529,RIGHT
003530,RIGHT
003531,LEFT
003532,LEFT
003533,LEFT
003534,RIGHT
003535,LEFT
003536,LEFT
003537,RIGHT
003538,LEFT
003539,LEFT
003540,CENTER
003541,LEFT
003542,CENTER
003543,RIGHT
003544,RIGHT
003545,RIGHT
003546,CENTER
003547,LEFT
003548,CENTER
003549,CENTER
003550,CENTER
003551,LEFT
003552,LEFT
003553,CENTER
003554,RIGHT
003555,RIGHT
003556,CENTER
003557,CENTER
003558,LEFT
003559,RIGHT
003560,RIGHT
003561,LEFT
003562,LEFT
003563,LEFT
003564,CENTER
003565,RIGHT
003566,CENTER
003567,LEFT
003568,RIGHT
003569,RIGHT
003570,LEFT
003571,RIGHT
003572,LEFT
003573,RIGHT
003574,LEFT
003575,RIGHT
003576,RIGHT
003577,CENTER
003578,RIGHT
003579,LEFT
003580,LEFT
003581,RIGHT
003582,LEFT
003583,RIGHT
003584,RIGHT
003585,CENTER
003586,RIGHT
003587,RIGHT
003588,LEFT
003589,LEFT
003590,RIGHT
003591,CENTER
003592,CENTER
003593,LEFT
003594,RIGHT
003595,CENTER
003596,LEFT
003597,RIGHT
003598,LEFT
003599,LEFT
003600,CENTER
003601,RIGHT
003602,LEFT
003603,RIGHT
003604,LEFT
003605,RIGHT
003606,CENTER
003607,RIGHT
003608,LEFT
003609,RIGHT
003610,LEFT
003611,RIGHT
003612,CENTER
003613,CENTER
003614,RIGHT
003615,RIGHT
003616,RIGHT
003617,LEFT
003618,RIGHT
003619,LEFT
003620,CENTER
003621,LEFT
003622,RIGHT
003623,RIGHT
003624,LEFT
003625,RIGHT
003626,LEFT
003627,RIGHT
003628,CENTER
003629,LEFT
003630,LEFT
003631,LEFT
003632,CENTER
003633,RIGHT
003634,RIGHT
003635,LEFT
003636,CENTER
003637,CENTER
003638,LEFT
003639,CENTER
003640,CENTER
003641,CENTER
003642,LEFT
003643,RIGHT
003644,LEFT
003645,LEFT
003646,CENTER
003647,RIGHT
003648,RIGHT
003649,RIGHT
003650,LEFT
003651,RIGHT
003652,LEFT
003653,LEFT
003654,LEFT
003655,RIGHT
003656,RIGHT
003657,LEFT
003658,LEFT
003659,LEFT
003660,LEFT
003661,LEFT
003662,RIGHT
003663,RIGHT
003664,LEFT
003665,LEFT
003666,CENTER
003667,LEFT
003668,RIGHT
003669,CENTER
003670,LEFT
003671,LEFT
003672,CENTER
003673,LEFT
003674,CENTER
003675,LEFT
003676,LEFT
003677,LEFT
003678,RIGHT
003679,LEFT
003680,RIGHT
003681,RIGHT
003682,RIGHT
003683,RIGHT
003684,LEFT
003685,RIGHT
003686,LEFT
003687,RIGHT
003688,LEFT
003689,LEFT
003690,CENTER
003691,RIGHT
003692,LEFT
003693,CENTER
003694,RIGHT
003695,LEFT
003696,CENTER
003697,LEFT
003698,LEFT
003699,CENTER
003700,LEFT
003701,CENTER
003702,RIGHT
003703,RIGHT
003704,RIGHT
003705,CENTER
003706,LEFT
003707,RIGHT
003708,RIGHT
003709,CENTER
003710,LEFT
003711,LEFT
003712,CENTER
003713,CENTER
003714,LEFT
003715,RIGHT
003716,LEFT
003717,CENTER
003718,LEFT
003719,LEFT
003720,LEFT
003721,LEFT
003722,CENTER
003723,CENTER
003724,LEFT
003725,LEFT
003726,RIGHT
003727,LEFT
003728,RIGHT
003729,RIGHT
003730,RIGHT
003731,RIGHT
003732,LEFT
003733,LEFT
003734,LEFT
003735,LEFT
003736,LEFT
003737,RIGHT
003738,RIGHT
003739,RIGHT
003740,RIGHT
003741,LEFT
003742,RIGHT
003743,CENTER
003744,CENTER
003745,RIGHT
003746,CENTER
003747,RIGHT
003748,RIGHT
003749,LEFT
003750,CENTER
003751,RIGHT
003752,CENTER
003753,RIGHT
003754,CENTER
003755,CENTER
003756,LEFT
003757,RIGHT
003758,RIGHT
003759,LEFT
003760,LEFT
003761,RIGHT
003762,LEFT
003763,LEFT
003764,LEFT
003765,CENTER
003766,LEFT
003767,RIGHT
003768,LEFT
003769,LEFT
003770,LEFT
003771,CENTER
003772,LEFT
003773,RIGHT
003774,RIGHT
003775,RIGHT
003776,LEFT
003777,LEFT
003778,RIGHT
003779,CENTER
003780,LEFT
003781,LEFT
003782,CENTER
003783,RIGHT
003784,LEFT
003785,RIGHT
003786,LEFT
003787,LEFT
003788,CENTER
003789,RIGHT
003790,LEFT
003791,RIGHT
003792,RIGHT
003793,CENTER
003794,RIGHT
003795,LEFT
003796,RIGHT
003797,CENTER
003798,RIGHT
003799,LEFT
003800,LEFT
003801,LEFT
003802,CENTER
003803,CENTER
003804,LEFT
003805,CENTER
003806,LEFT
003807,LEFT
003808,RIGHT
003809,CENTER
003810,CENTER
003811,LEFT
003812,RIGHT
003813,LEFT
003814,RIGHT
003815,LEFT
003816,CENTER
003817,LEFT
003818,RIGHT
003819,CENTER
003820,RIGHT
003821,LEFT
003822,CENTER
003823,RIGHT
003824,LEFT
003825,LEFT
003826,LEFT
003827,RIGHT
003828,RIGHT
003829,RIGHT
003830,RIGHT
003831,LEFT
003832,LEFT
003833,LEFT
003834,RIGHT
003835,RIGHT
003836,LEFT
003837,LEFT
003838,RIGHT
003839,LEFT
003840,CENTER
003841,LEFT
003842,LEFT
003843,CENTER
003844,RIGHT
003845,RIGHT
003846,LEFT
003847,LEFT
003848,LEFT
003849,RIGHT
003850,LEFT
003851,RIGHT
003852,LEFT
003853,CENTER
003854,LEFT
003855,RIGHT
003856,LEFT
003857,RIGHT
003858,CENTER
003859,CENTER
003860,LEFT
003861,CENTER
003862,CENTER
003863,RIGHT
003864,LEFT
003865,CENTER
003866,RIGHT
003867,CENTER
003868,CENTER
003869,RIGHT
003870,LEFT
003871,RIGHT
003872,CENTER
003873,CENTER
003874,LEFT
003875,RIGHT
003876,RIGHT
003877,LEFT
003878,RIGHT
003879,RIGHT
003880,RIGHT
003881,LEFT
003882,LEFT
003883,CENTER
003884,RIGHT
003885,LEFT
003886,RIGHT
003887,RIGHT
003888,LEFT
003889,RIGHT
003890,LEFT
003891,CENTER
003892,LEFT
003893,LEFT
003894,LEFT
003895,LEFT
003896,RIGHT
003897,RIGHT
003898,LEFT
003899,CENTER
003900,CENTER
003901,RIGHT
003902,RIGHT
003903,RIGHT
003904,CENTER
003905,LEFT
003906,CENTER
003907,RIGHT
003908,LEFT
003909,RIGHT
003910,CENTER
003911,LEFT
003912,LEFT
003913,CENTER
003914,RIGHT
003915,LEFT
003916,RIGHT
003917,LEFT
003918,RIGHT
003919,CENTER
003920,LEFT
003921,CENTER
003922,CENTER
003923,RIGHT
003924,RIGHT
003925,RIGHT
003926,CENTER
003927,LEFT
003928,RIGHT
003929,LEFT
003930,RIGHT
003931,CENTER
003932,RIGHT
003933,CENTER
003934,LEFT
003935,CENTER
003936,LEFT
003937,CENTER
003938,LEFT
003939,RIGHT
003940,LEFT
003941,LEFT
003942,LEFT
003943,CENTER
003944,LEFT
003945,LEFT
003946,RIGHT
003947,LEFT
003948,LEFT
003949,CENTER
003950,RIGHT
003951,LEFT
003952,RIGHT
003953,LEFT
003954,CENTER
003955,CENTER
003956,CENTER
003957,LEFT
003958,LEFT
003959,CENTER
003960,RIGHT
003961,RIGHT
003962,LEFT
003963,CENTER
003964,RIGHT
003965,CENTER
003966,CENTER
003967,RIGHT
003968,LEFT
003969,LEFT
003970,LEFT
003971,RIGHT
003972,RIGHT
003973,LEFT
003974,LEFT
003975,CENTER
003976,LEFT
003977,RIGHT
003978,CENTER
003979,LEFT
003980,LEFT
003981,LEFT
003982,RIGHT
003983,RIGHT
003984,RIGHT
003985,LEFT
003986,LEFT
003987,CENTER
003988,RIGHT
003989,RIGHT
003990,RIGHT
003991,LEFT
003992,LEFT
003993,CENTER
003994,RIGHT
003995,LEFT
003996,LEFT
003997,LEFT
003998,CENTER
003999,RIGHT
004000,LEFT
004001,RIGHT
004002,CENTER
004003,CENTER
004004,LEFT
004005,CENTER
004006,CENTER
004007,CENTER
004008,LEFT
004009,CENTER
004010,RIGHT
004011,CENTER
004012,CENTER
004013,LEFT
004014,CENTER
004015,LEFT
004016,CENTER
004017,CENTER
004018,CENTER
004019,CENTER
004020,CENTER
004021,CENTER
004022,CENTER
004023,LEFT
004024,CENTER
004025,CENTER
004026,CENTER
004027,LEFT
004028,CENTER
004029,RIGHT
004030,CENTER
004031,CENTER
004032,CENTER
004033,CENTER
004034,CENTER
004035,CENTER
004036,CENTER
004037,LEFT
004038,CENTER
004039,CENTER
004040,CENTER
004041,CENTER
004042,CENTER
004043,CENTER
004044,LEFT
004045,RIGHT
004046,CENTER
004047,CENTER
004048,CENTER
004049,CENTER
004050,CENTER
004051,CENTER
004052,CENTER
004053,CENTER
004054,CENTER
004055,CENTER
004056,CENTER
004057,CENTER
004058,LEFT
004059,CENTER
004060,CENTER
004061,LEFT
004062,CENTER
004063,RIGHT
004064,CENTER
004065,CENTER
004066,CENTER
004067,CENTER
004068,CENTER
004069,CENTER
004070,CENTER
004071,CENTER
004072,CENTER
004073,CENTER
004074,CENTER
004075,CENTER
004076,CENTER
004077,CENTER
004078,CENTER
004079,CENTER
004080,CENTER
004081,LEFT
004082,CENTER
004083,CENTER
004084,RIGHT
004085,CENTER
004086,CENTER
004087,RIGHT
004088,CENTER
004089,CENTER
004090,LEFT
004091,CENTER
004092,CENTER
004093,CENTER
004094,CENTER
004095,LEFT
004096,CENTER
004097,CENTER
004098,CENTER
004099,CENTER
004100,CENTER
004101,CENTER
004102,CENTER
004103,CENTER
004104,RIGHT
004105,CENTER
004106,CENTER
004107,CENTER
004108,CENTER
004109,CENTER
004110,CENTER
004111,CENTER
004112,CENTER
004113,RIGHT
004114,CENTER
004115,CENTER
004116,LEFT
004117,RIGHT
004118,RIGHT
004119,CENTER
004120,CENTER
004121,LEFT
004122,CENTER
004123,CENTER
004124,LEFT
004125,CENTER
004126,CENTER
004127,CENTER
004128,RIGHT
004129,CENTER
004130,CENTER
004131,CENTER
004132,CENTER
004133,CENTER
004134,CENTER
004135,CENTER
004136,CENTER
004137,CENTER
004138,CENTER
004139,CENTER
004140,CENTER
004141,CENTER
004142,CENTER
004143,LEFT
004144,CENTER
004145,CENTER
004146,CENTER
004147,LEFT
004148,LEFT
004149,CENTER
004150,CENTER
004151,RIGHT
004152,LEFT
004153,LEFT
004154,CENTER
004155,LEFT
004156,CENTER
004157,RIGHT
004158,CENTER
004159,CENTER
004160,CENTER
004161,CENTER
004162,CENTER
004163,CENTER
004164,CENTER
004165,RIGHT
004166,CENTER
004167,CENTER
004168,CENTER
004169,CENTER
004170,LEFT
004171,LEFT
004172,LEFT
004173,RIGHT
004174,CENTER
004175,CENTER
004176,CENTER
004177,CENTER
004178,CENTER
004179,CENTER
004180,CENTER
004181,LEFT
004182,CENTER
004183,CENTER
004184,CENTER
004185,CENTER
004186,RIGHT
004187,CENTER
004188,CENTER
004189,CENTER
004190,LEFT
004191,RIGHT
004192,RIGHT
004193,CENTER
004194,LEFT
004195,CENTER
004196,CENTER
004197,RIGHT
004198,LEFT
004199,CENTER
004200,RIGHT
004201,CENTER
004202,CENTER
004203,RIGHT
004204,CENTER
004205,CENTER
004206,CENTER
004207,CENTER
004208,CENTER
004209,RIGHT
004210,CENTER
004211,LEFT
004212,CENTER
004213,CENTER
004214,CENTER
004215,CENTER
004216,CENTER
004217,CENTER
004218,CENTER
004219,CENTER
004220,RIGHT
004221,RIGHT
004222,CENTER
004223,LEFT
004224,LEFT
004225,CENTER
004226,CENTER
004227,CENTER
004228,CENTER
004229,LEFT
004230,RIGHT
004231,LEFT
004232,CENTER
004233,CENTER
004234,CENTER
004235,CENTER
004236,LEFT
004237,CENTER
004238,LEFT
004239,CENTER
004240,CENTER
004241,LEFT
004242,RIGHT
004243,CENTER
004244,LEFT
004245,RIGHT
004246,CENTER
004247,CENTER
004248,CENTER
004249,CENTER
004250,CENTER
004251,LEFT
004252,LEFT
004253,CENTER
004254,CENTER
004255,CENTER
004256,CENTER
004257,CENTER
004258,CENTER
004259,CENTER
004260,LEFT
004261,CENTER
004262,LEFT
004263,LEFT
004264,LEFT
004265,CENTER
004266,CENTER
004267,CENTER
004268,LEFT
004269,CENTER
004270,LEFT
004271,CENTER
004272,CENTER
004273,CENTER
004274,LEFT
004275,CENTER
004276,LEFT
004277,CENTER
004278,LEFT
004279,LEFT
004280,CENTER
004281,CENTER
004282,CENTER
004283,LEFT
004284,LEFT
004285,CENTER
004286,CENTER
004287,CENTER
004288,CENTER
004289,CENTER
004290,CENTER
004291,CENTER
004292,CENTER
004293,CENTER
004294,LEFT
004295,LEFT
004296,CENTER
004297,CENTER
004298,CENTER
004299,RIGHT
004300,RIGHT
004301,LEFT
004302,RIGHT
004303,LEFT
004304,CENTER
004305,CENTER
004306,CENTER
004307,RIGHT
004308,CENTER
004309,CENTER
004310,LEFT
004311,CENTER
004312,CENTER
004313,LEFT
004314,LEFT
004315,CENTER
004316,RIGHT
004317,CENTER
004318,CENTER
004319,CENTER
004320,CENTER
004321,CENTER
004322,CENTER
004323,CENTER
004324,CENTER
004325,LEFT
004326,CENTER
004327,CENTER
004328,CENTER
004329,CENTER
004330,CENTER
004331,LEFT
004332,CENTER
004333,CENTER
004334,RIGHT
004335,CENTER
004336,CENTER
004337,LEFT
004338,CENTER
004339,RIGHT
004340,CENTER
004341,RIGHT
004342,RIGHT
004343,CENTER
004344,RIGHT
004345,RIGHT
004346,CENTER
004347,CENTER
004348,CENTER
004349,CENTER
004350,CENTER
004351,RIGHT
004352,CENTER
004353,LEFT
004354,CENTER
004355,CENTER
004356,CENTER
004357,CENTER
004358,CENTER
004359,CENTER
004360,CENTER
004361,CENTER
004362,CENTER
004363,LEFT
004364,CENTER
004365,CENTER
004366,CENTER
004367,CENTER
004368,CENTER
004369,RIGHT
004370,RIGHT
004371,LEFT
004372,CENTER
004373,CENTER
004374,CENTER
004375,CENTER
004376,CENTER
004377,LEFT
004378,CENTER
004379,CENTER
004380,CENTER
004381,LEFT
004382,CENTER
004383,CENTER
004384,CENTER
004385,CENTER
004386,CENTER
004387,CENTER
004388,CENTER
004389,CENTER
004390,CENTER
004391,CENTER
004392,CENTER
004393,CENTER
004394,CENTER
004395,CENTER
004396,CENTER
004397,CENTER
004398,CENTER
004399,CENTER
004400,CENTER
004401,RIGHT
004402,LEFT
004403,CENTER
004404,CENTER
004405,CENTER
004406,CENTER
004407,CENTER
004408,CENTER
004409,CENTER
004410,CENTER
004411,CENTER
004412,LEFT
004413,CENTER
004414,CENTER
004415,CENTER
004416,LEFT
004417,CENTER
004418,CENTER
004419,CENTER
004420,LEFT
004421,CENTER
004422,CENTER
004423,CENTER
004424,CENTER
004425,CENTER
004426,CENTER
004427,CENTER
004428,CENTER
004429,CENTER
004430,CENTER
004431,LEFT
004432,CENTER
004433,RIGHT
004434,CENTER
004435,CENTER
004436,CENTER
004437,CENTER
004438,CENTER
004439,RIGHT
004440,CENTER
004441,CENTER
004442,CENTER
004443,CENTER
004444,CENTER
004445,CENTER
004446,LEFT
004447,CENTER
004448,CENTER
004449,CENTER
004450,CENTER
004451,CENTER
004452,LEFT
004453,RIGHT
004454,CENTER
004455,CENTER
004456,CENTER
004457,CENTER
004458,CENTER
004459,CENTER
004460,CENTER
004461,CENTER
004462,CENTER
004463,LEFT
004464,CENTER
004465,RIGHT
004466,CENTER
004467,RIGHT
004468,CENTER
004469,CENTER
004470,CENTER
004471,CENTER
004472,CENTER
004473,LEFT
004474,CENTER
004475,LEFT
004476,CENTER
004477,RIGHT
004478,CENTER
004479,CENTER
004480,CENTER
004481,RIGHT
004482,CENTER
004483,LEFT
004484,CENTER
004485,CENTER
004486,CENTER
004487,CENTER
004488,CENTER
004489,LEFT
004490,CENTER
004491,CENTER
004492,CENTER
004493,CENTER
004494,CENTER
004495,CENTER
004496,CENTER
004497,CENTER
004498,CENTER
004499,LEFT
004500,RIGHT
004501,CENTER
004502,CENTER
004503,LEFT
004504,CENTER
004505,RIGHT
004506,RIGHT
004507,CENTER
004508,RIGHT
004509,CENTER
004510,CENTER
004511,CENTER
004512,CENTER
004513,CENTER
004514,LEFT
004515,CENTER
004516,RIGHT
004517,CENTER
004518,LEFT
004519,RIGHT
004520,CENTER
004521,CENTER
004522,CENTER
004523,CENTER
004524,CENTER
004525,CENTER
004526,CENTER
004527,LEFT
004528,LEFT
004529,LEFT
004530,RIGHT
004531,LEFT
004532,CENTER
004533,RIGHT
004534,CENTER
004535,CENTER
004536,CENTER
004537,CENTER
004538,CENTER
004539,LEFT
004540,CENTER
004541,CENTER
004542,CENTER
004543,CENTER
004544,CENTER
004545,CENTER
004546,CENTER
004547,CENTER
004548,CENTER
004549,CENTER
004550,CENTER
004551,CENTER
004552,CENTER
004553,RIGHT
004554,CENTER
004555,LEFT
004556,LEFT
004557,CENTER
004558,LEFT
004559,LEFT
004560,CENTER
004561,CENTER
004562,CENTER
004563,CENTER
004564,LEFT
004565,CENTER
004566,CENTER
004567,RIGHT
004568,RIGHT
004569,CENTER
004570,CENTER
004571,LEFT
004572,CENTER
004573,LEFT
004574,CENTER
004575,RIGHT
004576,RIGHT
004577,CENTER
004578,LEFT
004579,CENTER
004580,CENTER
004581,CENTER
004582,CENTER
004583,CENTER
004584,CENTER
004585,CENTER
004586,CENTER
004587,CENTER
004588,CENTER
004589,LEFT
004590,LEFT
004591,CENTER
004592,CENTER
004593,CENTER
004594,CENTER
004595,RIGHT
004596,CENTER
004597,CENTER
004598,CENTER
004599,CENTER
004600,CENTER
004601,LEFT
004602,RIGHT
004603,LEFT
004604,CENTER
004605,CENTER
004606,LEFT
004607,LEFT
004608,CENTER
004609,CENTER
004610,CENTER
004611,CENTER
004612,CENTER
004613,LEFT
004614,CENTER
004615,LEFT
004616,CENTER
004617,RIGHT
004618,CENTER
004619,CENTER
004620,CENTER
004621,CENTER
004622,LEFT
004623,CENTER
004624,CENTER
004625,CENTER
004626,CENTER
004627,RIGHT
004628,LEFT
004629,CENTER
004630,CENTER
004631,CENTER
004632,CENTER
004633,CENTER
004634,CENTER
004635,LEFT
004636,CENTER
004637,LEFT
004638,CENTER
004639,CENTER
004640,CENTER
004641,CENTER
004642,CENTER
004643,CENTER
004644,CENTER
004645,CENTER
004646,CENTER
004647,CENTER
004648,LEFT
004649,CENTER
004650,CENTER
004651,CENTER
004652,RIGHT
004653,CENTER
004654,RIGHT
004655,CENTER
004656,CENTER
004657,CENTER
004658,LEFT
004659,LEFT
004660,CENTER
004661,CENTER
004662,CENTER
004663,CENTER
004664,CENTER
004665,CENTER
004666,RIGHT
004667,CENTER
004668,CENTER
004669,LEFT
004670,CENTER
004671,CENTER
004672,LEFT
004673,RIGHT
004674,CENTER
004675,CENTER
004676,CENTER
004677,CENTER
004678,CENTER
004679,CENTER
004680,CENTER
004681,CENTER
004685,RIGHT
004686,LEFT
004689,RIGHT
004690,CENTER
004692,CENTER
004694,CENTER
004695,CENTER
004697,CENTER
004698,CENTER
004699,CENTER
004702,CENTER
004705,RIGHT
004706,CENTER
004707,CENTER
004710,RIGHT
004713,RIGHT
004715,CENTER
004717,LEFT
004719,RIGHT
004720,LEFT
004724,CENTER
004725,LEFT
004726,LEFT
004730,LEFT
004731,CENTER
004733,CENTER
004734,LEFT
004735,CENTER
004736,RIGHT
004738,CENTER
004742,LEFT
004743,CENTER
004746,CENTER
004748,RIGHT
004749,RIGHT
004750,CENTER
004754,CENTER
004755,LEFT
004756,RIGHT
004757,CENTER
004759,CENTER
004761,LEFT
004762,CENTER
004766,LEFT
004767,CENTER
004769,LEFT
004770,RIGHT
004771,LEFT
004772,CENTER
004773,LEFT
004775,CENTER
004777,CENTER
004778,RIGHT
004782,CENTER
004784,CENTER
004785,CENTER
004788,LEFT
004790,LEFT
004791,LEFT
004793,LEFT
004795,CENTER
004796,LEFT
004799,CENTER
004800,CENTER
004801,LEFT
004802,CENTER
004803,RIGHT
004804,LEFT
004806,LEFT
004810,RIGHT
004815,LEFT
004816,CENTER
004818,CENTER
004819,CENTER
004821,CENTER
004822,RIGHT
004823,CENTER
004824,CENTER
004826,RIGHT
004830,RIGHT
004832,RIGHT
004833,CENTER
004837,CENTER
004838,RIGHT
004842,CENTER
004845,RIGHT
004846,CENTER
004847,CENTER
004848,LEFT
004850,RIGHT
004851,RIGHT
004853,CENTER
004855,CENTER
004856,LEFT
004858,RIGHT
004860,RIGHT
004861,CENTER
004862,CENTER
004864,CENTER
004866,RIGHT
004867,RIGHT
004871,CENTER
004873,RIGHT
004876,LEFT
004880,CENTER
004881,RIGHT
004883,LEFT
004885,LEFT
004887,CENTER
004888,RIGHT
004890,LEFT
004891,CENTER
004892,CENTER
004893,CENTER
004895,CENTER
004898,CENTER
004899,CENTER
004901,RIGHT
004903,CENTER
004904,CENTER
004905,RIGHT
004908,CENTER
004909,CENTER
004910,CENTER
004912,LEFT
004914,LEFT
004919,LEFT
004921,CENTER
004924,CENTER
004927,LEFT
004928,RIGHT
004933,RIGHT
004934,CENTER
004935,CENTER
004936,CENTER
004937,CENTER
004938,CENTER
004939,CENTER
004941,CENTER
004942,LEFT
004944,LEFT
004946,CENTER
004948,CENTER
004953,LEFT
004954,CENTER
004956,CENTER
004957,RIGHT
004960,LEFT
004962,LEFT
004963,CENTER
004964,LEFT
004966,CENTER
004971,RIGHT
004973,LEFT
004974,CENTER
004975,CENTER
004976,CENTER
004978,RIGHT
004979,CENTER
004980,CENTER
004981,LEFT
004983,CENTER
004984,CENTER
004985,CENTER
004988,CENTER
004992,LEFT
004995,RIGHT
004996,RIGHT
004997,RIGHT
004998,LEFT
004999,CENTER
005000,CENTER
005001,CENTER
005002,CENTER
005003,LEFT
005004,RIGHT
005005,CENTER
005006,CENTER
005007,CENTER
005008,CENTER
005009,RIGHT
005010,CENTER
005011,CENTER
005012,RIGHT
005013,LEFT
005014,RIGHT
005015,LEFT
005016,CENTER
005017,CENTER
005018,LEFT
005019,CENTER
005020,CENTER
005021,LEFT
005022,CENTER
005023,CENTER
005024,LEFT
005025,CENTER
005026,RIGHT
005027,RIGHT
005028,CENTER
005029,LEFT
005030,CENTER
005031,CENTER
005032,LEFT
005033,RIGHT
005034,LEFT
005035,CENTER
005036,LEFT
005037,CENTER
005038,CENTER
005039,CENTER
005040,RIGHT
005041,CENTER
005042,CENTER
005043,LEFT
005044,CENTER
005045,LEFT
005046,CENTER
005047,CENTER
005048,CENTER
005049,CENTER
005050,CENTER
005051,CENTER
005052,CENTER
005053,CENTER
005054,CENTER
005055,LEFT
005056,CENTER
005057,RIGHT
005058,CENTER
005059,RIGHT
005060,CENTER
005061,CENTER
005062,RIGHT
005063,RIGHT
005064,CENTER
005065,LEFT
005066,CENTER
005067,CENTER
005068,CENTER
005069,RIGHT
005070,CENTER
005071,LEFT
005072,RIGHT
005073,LEFT
005074,CENTER
005075,CENTER
005076,CENTER
005077,CENTER
005078,LEFT
005079,RIGHT
005080,CENTER
005081,CENTER
005082,RIGHT
005083,CENTER
005084,LEFT
005085,CENTER
005086,RIGHT
005087,CENTER
005088,CENTER
005089,LEFT
005090,LEFT
005091,CENTER
005092,CENTER
005093,CENTER
005094,CENTER
005095,CENTER
005096,CENTER
005097,CENTER
005098,RIGHT
005099,CENTER
005100,CENTER
005101,CENTER
005102,RIGHT
005103,CENTER
005104,CENTER
005105,CENTER
005106,CENTER
005107,CENTER
005108,CENTER
005109,CENTER
005110,CENTER
005111,CENTER
005112,RIGHT
005113,LEFT
005114,LEFT
005115,CENTER
005116,LEFT
005117,CENTER
005118,CENTER
005119,CENTER
005120,CENTER
005121,CENTER
005122,CENTER
005123,CENTER
005124,CENTER
005125,CENTER
005126,CENTER
005127,CENTER
005128,CENTER
005129,CENTER
005130,CENTER
005131,LEFT
005132,CENTER
005133,RIGHT
005134,CENTER
005135,CENTER
005136,CENTER
005137,RIGHT
005138,CENTER
005139,CENTER
005140,CENTER
005141,CENTER
005142,RIGHT
005143,CENTER
005144,CENTER
005145,LEFT
005146,LEFT
005147,CENTER
005148,CENTER
005149,CENTER
005150,CENTER
005151,RIGHT
005152,CENTER
005153,CENTER
005154,CENTER
005155,RIGHT
005156,CENTER
005157,CENTER
005158,CENTER
005159,CENTER
005160,CENTER
005161,CENTER
005162,CENTER
005163,RIGHT
005164,CENTER
005165,CENTER
005166,LEFT
005167,LEFT
005168,CENTER
005169,CENTER
005170,CENTER
005171,CENTER
005172,CENTER
005173,CENTER
005174,LEFT
005175,CENTER
005176,CENTER
005177,CENTER
005178,CENTER
005179,LEFT
005180,CENTER
005181,CENTER
005182,CENTER
005183,CENTER
005184,CENTER
005185,LEFT
005186,LEFT
005187,CENTER
005188,CENTER
005189,CENTER
005190,CENTER
005191,CENTER
005192,RIGHT
005193,CENTER
005194,CENTER
005195,LEFT
005196,CENTER
005197,CENTER
005198,CENTER
005199,CENTER
005200,CENTER
005201,LEFT
005202,CENTER
005203,CENTER
005204,CENTER
005205,CENTER
005206,CENTER
005207,RIGHT
005208,CENTER
005209,CENTER
005210,CENTER
005211,CENTER
005212,CENTER
005213,CENTER
005214,CENTER
005215,CENTER
