name,final
001720,RIGHT
001721,CENTER
001722,RIGHT
001723,RIGHT
001724,CENTER
001725,LEFT
001726,LEFT
001727,CENTER
001728,CENTER
001729,CENTER
001730,CENTER
001731,RIGHT
001732,CENTER
001733,CENTER
001734,RIGHT
001735,RIGHT
001736,LEFT
001737,RIGHT
001738,CENTER
001739,RIGHT
001740,CENTER
001741,CENTER
001742,CENTER
001743,CENTER
001744,CENTER
001745,CENTER
001746,CENTER
001747,RIGHT
001748,CENTER
001749,CENTER
001750,CENTER
001751,RIGHT
001752,CENTER
001753,CENTER
001754,CENTER
001755,RIGHT
001756,CENTER
001757,CENTER
001758,CENTER
001759,CENTER
001760,LEFT
001761,CENTER
001762,CENTER
001763,RIGHT
001764,CENTER
001765,LEFT
001766,CENTER
001767,RIGHT
001768,CENTER
001769,RIGHT
001770,CENTER
001771,CENTER
001772,CENTER
001773,LEFT
001774,CENTER
001775,CENTER
001776,CENTER
001777,LEFT
001778,CENTER
001779,CENTER
001780,CENTER
001781,CENTER
001782,CENTER
001783,LEFT
001784,CENTER
001785,LEFT
001786,LEFT
001787,CENTER
001788,CENTER
001789,CENTER
001790,CENTER
001791,LEFT
001792,CENTER
001793,CENTER
001794,RIGHT
001795,CENTER
001796,CENTER
001797,CENTER
001798,CENTER
001799,RIGHT
001800,CENTER
001801,CENTER
001802,LEFT
001803,RIGHT
001804,CENTER
001805,CENTER
001806,RIGHT
001807,CENTER
001808,CENTER
001809,CENTER
001810,LEFT
001811,CENTER
001812,RIGHT
001813,CENTER
001814,CENTER
001815,CENTER
001816,LEFT
001817,CENTER
001818,LEFT
001819,CENTER
001820,CENTER
001821,LEFT
001822,LEFT
001823,LEFT
001824,CENTER
001825,LEFT
001826,CENTER
001827,LEFT
001828,CENTER
001829,CENTER
001830,CENTER
001831,CENTER
001832,CENTER
001833,CENTER
001834,CENTER
001835,CENTER
001836,CENTER
001837,CENTER
001838,CENTER
001839,CENTER
001840,CENTER
001841,CENTER
001842,CENTER
001843,CENTER
001844,LEFT
001845,CENTER
001846,CENTER
001847,CENTER
001848,CENTER
001849,CENTER
001850,RIGHT
001851,LEFT
001852,CENTER
001853,LEFT
001854,CENTER
001855,CENTER
001856,CENTER
001857,CENTER
001858,CENTER
001859,CENTER
001860,CENTER
001861,CENTER
001862,CENTER
001863,CENTER
001864,CENTER
001865,LEFT
001866,RIGHT
001867,CENTER
001868,CENTER
001869,LEFT
001870,CENTER
001871,CENTER
001872,CENTER
001873,CENTER
001874,RIGHT
001875,CENTER
001876,CENTER
001877,CENTER
001878,RIGHT
001879,CENTER
001880,LEFT
001881,CENTER
001882,CENTER
001883,CENTER
001884,CENTER
001885,CENTER
001886,CENTER
001887,CENTER
001888,LEFT
001889,LEFT
001890,LEFT
001891,LEFT
001892,CENTER
001893,CENTER
001894,CENTER
001895,CENTER
001896,CENTER
001897,CENTER
001898,CENTER
001899,RIGHT
001900,CENTER
001901,CENTER
001902,CENTER
001903,CENTER
001904,CENTER
001905,CENTER
001906,CENTER
001907,CENTER
001908,LEFT
001909,LEFT
001910,CENTER
001911,CENTER
001912,CENTER
001913,RIGHT
001914,LEFT
001915,CENTER
001916,CENTER
001917,CENTER
001918,LEFT
001919,RIGHT
001920,CENTER
001921,LEFT
001922,RIGHT
001923,CENTER
001924,CENTER
001925,CENTER
001926,CENTER
001927,CENTER
001928,CENTER
001929,CENTER
001930,CENTER
001931,CENTER
001932,LEFT
001933,CENTER
001934,CENTER
001935,CENTER
001936,CENTER
001937,CENTER
001938,CENTER
001939,CENTER
001940,CENTER
001941,CENTER
001942,CENTER
001943,LEFT
001944,CENTER
001945,CENTER
001946,CENTER
001947,CENTER
001948,CENTER
001949,RIGHT
001950,CENTER
001951,CENTER
001952,CENTER
001953,CENTER
001954,RIGHT
001955,RIGHT
001956,RIGHT
001957,LEFT
001958,RIGHT
001959,CENTER
001960,LEFT
001961,CENTER
001962,LEFT
001963,CENTER
001964,CENTER
001965,LEFT
001966,CENTER
001967,LEFT
001968,CENTER
001969,CENTER
001970,CENTER
001971,RIGHT
001972,CENTER
001973,LEFT
001974,LEFT
001975,CENTER
001976,CENTER
001977,CENTER
001978,CENTER
001979,CENTER
001980,CENTER
001981,LEFT
001982,CENTER
001983,CENTER
001984,CENTER
001985,CENTER
001986,CENTER
001987,CENTER
001988,CENTER
001989,CENTER
001990,CENTER
001991,LEFT
001992,RIGHT
001993,CENTER
001994,CENTER
001995,RIGHT
001996,CENTER
001997,CENTER
001998,CENTER
001999,CENTER
002000,CENTER
002001,CENTER
002002,LEFT
002003,CENTER
002004,RIGHT
002005,RIGHT
002006,CENTER
002007,CENTER
002008,CENTER
002009,RIGHT
002010,CENTER
002011,CENTER
002012,CENTER
002013,LEFT
002014,RIGHT
002015,CENTER
002016,CENTER
002017,RIGHT
002018,CENTER
002019,LEFT
002020,CENTER
002021,CENTER
002022,CENTER
002023,CENTER
002024,CENTER
002025,CENTER
002026,CENTER
002027,CENTER
002028,CENTER
002029,CENTER
002030,CENTER
002031,LEFT
002032,LEFT
002033,CENTER
002034,LEFT
002035,CENTER
002036,RIGHT
002037,CENTER
002038,CENTER
002039,CENTER
002040,LEFT
002041,CENTER
002042,CENTER
002043,CENTER
002044,CENTER
002045,CENTER
002046,LEFT
002047,RIGHT
002048,CENTER
002049,LEFT
002050,CENTER
002051,CENTER
002052,CENTER
002053,CENTER
002054,CENTER
002055,RIGHT
002056,CENTER
002057,RIGHT
002058,CENTER
002059,LEFT
002060,CENTER
002061,CENTER
002062,CENTER
002063,CENTER
002064,CENTER
002065,CENTER
002066,CENTER
002067,CENTER
002068,CENTER
002069,CENTER
002070,CENTER
002071,LEFT
002072,LEFT
002073,CENTER
002074,CENTER
002075,CENTER
002076,LEFT
002077,CENTER
002078,CENTER
002079,CENTER
002080,CENTER
002081,CENTER
002082,LEFT
002083,LEFT
002084,CENTER
002085,CENTER
002086,CENTER
002087,LEFT
002088,CENTER
002089,CENTER
002090,CENTER
002091,LEFT
002092,CENTER
002093,CENTER
002094,CENTER
002095,CENTER
002096,CENTER
002097,CENTER
002098,RIGHT
002099,LEFT
002100,CENTER
002101,LEFT
002102,CENTER
002103,CENTER
002104,CENTER
002105,CENTER
002106,CENTER
002107,CENTER
002108,RIGHT
002109,CENTER
002110,RIGHT
002111,LEFT
002112,CENTER
002113,RIGHT
002114,CENTER
002115,CENTER
002116,LEFT
002117,RIGHT
002118,CENTER
002119,CENTER
002120,CENTER
002121,CENTER
002122,LEFT
002123,CENTER
002124,CENTER
002125,CENTER
002126,CENTER
002127,LEFT
002128,CENTER
002129,CENTER
002130,CENTER
002131,CENTER
002132,RIGHT
002133,CENTER
002134,LEFT
002135,RIGHT
002136,CENTER
002137,RIGHT
002138,LEFT
002139,CENTER
002140,CENTER
002141,LEFT
002142,CENTER
002143,CENTER
002144,RIGHT
002145,CENTER
002146,CENTER
002147,CENTER
002148,RIGHT
002149,CENTER
002150,CENTER
002151,CENTER
002152,CENTER
002153,CENTER
002154,LEFT
002155,LEFT
002156,LEFT
002157,RIGHT
002158,CENTER
002159,CENTER
002160,CENTER
002161,CENTER
002162,LEFT
002163,RIGHT
002164,RIGHT
002165,CENTER
002166,LEFT
002167,LEFT
002168,CENTER
002169,CENTER
002170,CENTER
002171,CENTER
002172,CENTER
002173,LEFT
002174,CENTER
002175,CENTER
002176,CENTER
002177,CENTER
002178,CENTER
002179,CENTER
002180,LEFT
002181,CENTER
002182,CENTER
002183,CENTER
002184,RIGHT
002185,RIGHT
002186,CENTER
002187,CENTER
002188,LEFT
002189,CENTER
002190,LEFT
002191,LEFT
002192,CENTER
002193,RIGHT
002194,CENTER
002195,RIGHT
002196,RIGHT
002197,RIGHT
002198,CENTER
002199,CENTER
002200,CENTER
002201,RIGHT
002202,CENTER
002203,CENTER
002204,CENTER
002205,LEFT
002206,LEFT
002207,CENTER
002208,CENTER
002209,LEFT
002210,CENTER
002211,CENTER
002212,CENTER
002213,CENTER
002214,LEFT
002215,CENTER
002216,CENTER
002217,RIGHT
002218,RIGHT
002219,CENTER
002220,CENTER
002221,LEFT
002222,RIGHT
002223,CENTER
002224,CENTER
002225,RIGHT
002226,CENTER
002227,CENTER
002228,RIGHT
002229,CENTER
002230,LEFT
002231,CENTER
002232,LEFT
002233,CENTER
002234,RIGHT
002235,RIGHT
002236,CENTER
002237,CENTER
002238,CENTER
002239,CENTER
002240,RIGHT
002241,CENTER
002242,CENTER
002243,CENTER
002244,CENTER
002245,LEFT
002246,LEFT
002247,CENTER
002248,CENTER
002249,LEFT
002250,CENTER
002251,CENTER
002252,CENTER
002253,CENTER
002254,CENTER
002255,CENTER
002256,LEFT
002257,CENTER
002258,CENTER
002259,CENTER
002260,CENTER
002261,CENTER
002262,CENTER
002263,CENTER
002264,CENTER
002265,CENTER
002266,CENTER
002267,RIGHT
002268,CENTER
002269,CENTER
002270,LEFT
002271,CENTER
002272,CENTER
002273,RIGHT
002274,CENTER
002275,CENTER
002276,CENTER
002277,CENTER
002278,LEFT
002279,CENTER
002280,RIGHT
002281,CENTER
002282,CENTER
002283,LEFT
002284,CENTER
002285,RIGHT
002286,RIGHT
002287,RIGHT
002288,CENTER
002289,CENTER
002290,CENTER
002291,LEFT
002292,CENTER
002293,CENTER
002294,CENTER
002295,LEFT
002296,CENTER
002297,CENTER
002298,CENTER
002299,CENTER
002300,LEFT
002301,CENTER
002302,LEFT
002303,LEFT
002304,CENTER
002305,CENTER
002306,CENTER
002307,CENTER
002308,CENTER
002309,CENTER
002310,CENTER
002311,CENTER
002312,RIGHT
002313,RIGHT
002314,RIGHT
002315,RIGHT
002316,CENTER
002317,CENTER
002318,CENTER
002319,CENTER
002320,CENTER
002321,RIGHT
002322,RIGHT
002323,CENTER
002324,CENTER
002325,CENTER
002326,CENTER
002327,CENTER
002328,CENTER
002329,CENTER
002330,CENTER
002331,CENTER
002332,CENTER
002333,LEFT
002334,CENTER
002335,CENTER
002336,CENTER
002337,CENTER
002338,CENTER
002339,CENTER
002340,CENTER
002341,CENTER
002342,CENTER
002343,CENTER
002344,LEFT
002345,LEFT
002346,RIGHT
002347,LEFT
002348,CENTER
002349,CENTER
002350,CENTER
002351,CENTER
002352,LEFT
002353,CENTER
002354,CENTER
002355,CENTER
002356,CENTER
002357,RIGHT
002358,CENTER
002359,CENTER
002360,CENTER
002361,CENTER
002362,CENTER
002363,CENTER
002364,RIGHT
002365,LEFT
002366,CENTER
002367,CENTER
002368,LEFT
002369,CENTER
002370,CENTER
002371,CENTER
002372,CENTER
002373,CENTER
002374,CENTER
002375,CENTER
002376,CENTER
002377,CENTER
002378,CENTER
002379,CENTER
002380,CENTER
002381,CENTER
002382,CENTER
002383,CENTER
002384,CENTER
002385,RIGHT
002386,LEFT
002387,CENTER
002388,LEFT
002389,CENTER
002390,RIGHT
002391,CENTER
002392,CENTER
002393,CENTER
002394,CENTER
002395,CENTER
002396,CENTER
002397,CENTER
002398,CENTER
002399,CENTER
002400,CENTER
002401,CENTER
002402,CENTER
002403,CENTER
002404,CENTER
002405,CENTER
002406,CENTER
002407,CENTER
002408,CENTER
002409,CENTER
002410,CENTER
002411,CENTER
002412,CENTER
002413,CENTER
002414,LEFT
002415,CENTER
002416,CENTER
002417,LEFT
002418,CENTER
002419,CENTER
002420,CENTER
002421,CENTER
002422,CENTER
002423,CENTER
002424,CENTER
002425,CENTER
002426,CENTER
002427,LEFT
002428,CENTER
002429,CENTER
002430,LEFT
002431,CENTER
002432,LEFT
002433,CENTER
002434,CENTER
002435,CENTER
002436,LEFT
002437,LEFT
002438,LEFT
002439,CENTER
002440,CENTER
002441,CENTER
002442,CENTER
002443,CENTER
002444,CENTER
002445,CENTER
002446,CENTER
002447,CENTER
002448,RIGHT
002449,LEFT
002450,CENTER
002451,CENTER
002452,CENTER
002453,CENTER
002454,CENTER
002455,RIGHT
002456,RIGHT
002457,CENTER
002458,CENTER
002459,CENTER
002460,CENTER
002461,CENTER
002462,RIGHT
002463,CENTER
002464,CENTER
002465,RIGHT
002466,CENTER
002467,CENTER
002468,LEFT
002469,CENTER
002470,CENTER
002471,CENTER
002472,CENTER
002473,RIGHT
002474,CENTER
002475,CENTER
002476,CENTER
002477,CENTER
002478,LEFT
002479,LEFT
002480,CENTER
002481,LEFT
002482,LEFT
002483,CENTER
002484,CENTER
002485,LEFT
002486,CENTER
002487,CENTER
002488,LEFT
002489,CENTER
002490,CENTER
002491,CENTER
002492,CENTER
002493,CENTER
002494,CENTER
002495,CENTER
002496,CENTER
002497,CENTER
002498,RIGHT
002499,CENTER
002500,CENTER
002501,CENTER
002502,RIGHT
002503,RIGHT
002504,CENTER
002505,CENTER
002506,RIGHT
002507,LEFT
002508,CENTER
002509,CENTER
002510,CENTER
002511,CENTER
002512,CENTER
002513,LEFT
002514,CENTER
002515,CENTER
002516,CENTER
002517,CENTER
002518,RIGHT
002519,CENTER
002520,LEFT
002521,CENTER
002522,LEFT
002523,CENTER
002524,CENTER
002525,LEFT
002526,CENTER
002527,CENTER
002528,CENTER
002529,CENTER
002530,CENTER
002531,CENTER
002532,CENTER
002533,CENTER
002534,RIGHT
002535,LEFT
002536,LEFT
002537,CENTER
002538,RIGHT
002539,LEFT
002540,CENTER
002541,CENTER
002542,CENTER
002543,CENTER
002544,LEFT
002545,CENTER
002546,CENTER
002547,CENTER
002548,CENTER
002549,CENTER
002550,RIGHT
002551,CENTER
002552,CENTER
002553,CENTER
002554,LEFT
002555,CENTER
002556,CENTER
002557,CENTER
002558,CENTER
002559,CENTER
002560,RIGHT
002561,RIGHT
002562,CENTER
002563,CENTER
002564,CENTER
002565,CENTER
002566,CENTER
002567,LEFT
002568,CENTER
002569,CENTER
002570,CENTER
002571,CENTER
002572,RIGHT
002573,LEFT
002574,RIGHT
002575,CENTER
002576,RIGHT
002577,CENTER
002578,LEFT
002579,LEFT
002580,CENTER
002581,CENTER
002582,CENTER
002583,RIGHT
002584,CENTER
002585,CENTER
002586,CENTER
002587,CENTER
002588,LEFT
002589,CENTER
002590,LEFT
002591,CENTER
002592,LEFT
002593,CENTER
002594,CENTER
002595,CENTER
002596,CENTER
002597,CENTER
002598,LEFT
002599,CENTER
002600,LEFT
002601,CENTER
002602,CENTER
002603,CENTER
002604,RIGHT
002605,CENTER
002606,CENTER
002607,CENTER
002608,CENTER
002609,CENTER
002610,CENTER
002611,CENTER
002612,CENTER
002613,CENTER
002614,CENTER
002615,CENTER
002616,CENTER
002617,CENTER
002618,CENTER
002619,CENTER
002620,CENTER
002621,CENTER
002622,CENTER
002623,CENTER
002624,CENTER
002625,CENTER
002626,LEFT
002627,CENTER
002628,CENTER
002629,CENTER
002630,CENTER
002631,LEFT
002632,CENTER
002633,CENTER
002634,RIGHT
002635,CENTER
002636,CENTER
002637,RIGHT
002638,CENTER
002639,CENTER
002640,LEFT
002641,CENTER
002642,CENTER
002643,RIGHT
002644,CENTER
002645,LEFT
002646,CENTER
002647,CENTER
002648,RIGHT
002649,RIGHT
002650,CENTER
002651,CENTER
002652,CENTER
002653,LEFT
002654,CENTER
002655,LEFT
002656,CENTER
002657,RIGHT
002658,CENTER
002659,CENTER
002660,CENTER
002661,CENTER
002662,CENTER
002663,RIGHT
002664,CENTER
002665,CENTER
002666,RIGHT
002667,CENTER
002668,CENTER
002669,CENTER
002670,CENTER
002671,CENTER
002672,CENTER
002673,CENTER
002674,CENTER
002675,CENTER
002676,RIGHT
002677,RIGHT
002678,CENTER
002679,CENTER
002680,RIGHT
002681,CENTER
002682,CENTER
002683,CENTER
002684,LEFT
002685,CENTER
002686,CENTER
002687,CENTER
002688,CENTER
002689,CENTER
002690,CENTER
002691,CENTER
002692,CENTER
002693,CENTER
002694,CENTER
002695,CENTER
002696,CENTER
002697,RIGHT
002698,CENTER
002699,LEFT
002700,CENTER
002701,CENTER
002702,CENTER
002703,CENTER
002704,LEFT
002705,CENTER
002706,CENTER
002707,CENTER
002708,CENTER
002709,LEFT
002710,LEFT
002711,RIGHT
002712,RIGHT
002713,CENTER
002714,CENTER
002715,RIGHT
002716,LEFT
002717,CENTER
002718,CENTER
002719,CENTER
002720,CENTER
002721,CENTER
002722,CENTER
002723,CENTER
002724,CENTER
002725,CENTER
002726,RIGHT
002727,CENTER
002728,RIGHT
002729,RIGHT
002730,CENTER
002731,CENTER
002732,CENTER
002733,CENTER
002734,LEFT
002735,CENTER
002736,CENTER
002737,RIGHT
002738,RIGHT
002739,LEFT
002740,RIGHT
002741,CENTER
002742,CENTER
002743,CENTER
002744,CENTER
002745,CENTER
002746,RIGHT
002747,CENTER
002748,CENTER
002749,RIGHT
002750,CENTER
002751,CENTER
002752,CENTER
002753,CENTER
002754,RIGHT
002755,CENTER
002756,CENTER
002757,CENTER
002758,CENTER
002759,CENTER
002760,CENTER
002761,CENTER
002762,CENTER
002763,LEFT
002764,CENTER
002765,CENTER
002766,RIGHT
002767,CENTER
002768,CENTER
002769,RIGHT
002770,RIGHT
002771,CENTER
002772,CENTER
002773,RIGHT
002774,CENTER
002775,LEFT
002776,LEFT
002777,CENTER
002778,CENTER
002779,LEFT
002780,CENTER
002781,CENTER
002782,CENTER
002783,CENTER
002784,CENTER
002785,RIGHT
002786,CENTER
002787,CENTER
002788,CENTER
002789,CENTER
002790,LEFT
002791,CENTER
002792,CENTER
002793,LEFT
002794,RIGHT
002795,CENTER
002796,CENTER
002797,CENTER
002798,LEFT
002799,RIGHT
002800,RIGHT
002801,CENTER
002802,CENTER
002803,CENTER
002804,RIGHT
002805,RIGHT
002806,RIGHT
002807,CENTER
002808,CENTER
002809,CENTER
002810,CENTER
002811,RIGHT
002812,CENTER
002813,CENTER
002814,RIGHT
002815,CENTER
002816,CENTER
002817,CENTER
002818,RIGHT
002819,CENTER
002820,LEFT
002821,CENTER
002822,RIGHT
002823,LEFT
002824,CENTER
002825,CENTER
002826,CENTER
002827,CENTER
002828,CENTER
002829,CENTER
002830,CENTER
002831,CENTER
002832,CENTER
002833,CENTER
002834,CENTER
002835,CENTER
002836,CENTER
002837,CENTER
002838,CENTER
002839,CENTER
002840,CENTER
002841,CENTER
002842,CENTER
002843,CENTER
002844,CENTER
002845,CENTER
002846,CENTER
002847,CENTER
002848,LEFT
002849,CENTER
002850,CENTER
002851,RIGHT
002852,LEFT
002853,RIGHT
002854,RIGHT
002855,LEFT
002856,CENTER
002857,CENTER
002858,CENTER
002859,CENTER
002860,LEFT
002861,CENTER
002862,CENTER
002863,CENTER
002864,CENTER
002865,LEFT
002866,CENTER
002867,CENTER
002868,CENTER
002869,CENTER
002870,CENTER
002871,CENTER
002872,CENTER
002873,CENTER
002874,CENTER
002875,CENTER
002876,CENTER
002877,LEFT
002878,CENTER
002879,LEFT
002880,CENTER
002881,CENTER
002882,CENTER
002883,CENTER
002884,RIGHT
002885,RIGHT
002886,CENTER
002887,CENTER
002888,CENTER
002889,CENTER
002890,CENTER
002891,RIGHT
002892,RIGHT
002893,CENTER
002894,LEFT
002895,RIGHT
002896,RIGHT
002897,CENTER
002898,CENTER
002899,CENTER
002900,CENTER
002901,CENTER
002902,LEFT
002903,LEFT
002904,LEFT
002905,RIGHT
002906,RIGHT
002907,CENTER
002908,LEFT
002909,LEFT
002910,LEFT
002911,CENTER
002912,RIGHT
002913,CENTER
002914,LEFT
002915,LEFT
002916,RIGHT
002917,CENTER
002918,CENTER
002919,CENTER
002920,CENTER
002921,CENTER
002922,RIGHT
002923,LEFT
002924,CENTER
002925,CENTER
002926,CENTER
002927,RIGHT
002928,CENTER
002929,CENTER
002930,RIGHT
002931,CENTER
002932,CENTER
002933,CENTER
002934,CENTER
002935,CENTER
002936,CENTER
002937,CENTER
002938,CENTER
002939,LEFT
002940,CENTER
002941,RIGHT
002942,LEFT
002943,LEFT
002944,CENTER
002945,RIGHT
002946,RIGHT
002947,LEFT
002948,RIGHT
002949,RIGHT
002950,CENTER
002951,CENTER
002952,LEFT
002953,CENTER
002954,LEFT
002955,CENTER
002956,RIGHT
002957,CENTER
002958,LEFT
002959,LEFT
002960,CENTER
002961,CENTER
002962,RIGHT
002963,CENTER
002964,RIGHT
002965,LEFT
002966,CENTER
002967,CENTER
002968,CENTER
002969,CENTER
002970,CENTER
002971,LEFT
002972,RIGHT
002973,CENTER
002974,CENTER
002975,CENTER
002976,RIGHT
002977,LEFT
002978,LEFT
002979,LEFT
002980,LEFT
002981,CENTER
002982,CENTER
002983,CENTER
002984,CENTER
002985,LEFT
002986,CENTER
002987,CENTER
002988,CENTER
002989,RIGHT
002990,LEFT
002991,LEFT
002992,CENTER
002993,CENTER
002994,CENTER
002995,CENTER
002996,CENTER
002997,LEFT
002998,CENTER
002999,CENTER
003000,CENTER
003001,LEFT
003002,RIGHT
003003,RIGHT
003004,LEFT
003005,RIGHT
003006,RIGHT
003007,LEFT
003008,RIGHT
003009,CENTER
003010,LEFT
003011,RIGHT
003012,RIGHT
003013,RIGHT
003014,RIGHT
003015,LEFT
003016,RIGHT
003017,RIGHT
003018,CENTER
003019,LEFT
003020,RIGHT
003021,RIGHT
003022,RIGHT
003023,LEFT
003024,LEFT
003025,LEFT
003026,CENTER
003027,CENTER
003028,LEFT
003029,CENTER
003030,RIGHT
003031,CENTER
003032,LEFT
003033,RIGHT
003034,LEFT
003035,RIGHT
003036,CENTER
003037,LEFT
003038,LEFT
003039,RIGHT
003040,LEFT
003041,CENTER
003042,LEFT
003043,LEFT
003044,RIGHT
003045,RIGHT
003046,LEFT
003047,LEFT
003048,RIGHT
003049,CENTER
003050,RIGHT
003051,LEFT
003052,LEFT
003053,CENTER
003054,CENTER
003055,RIGHT
003056,LEFT
003057,RIGHT
003058,RIGHT
003059,LEFT
003060,LEFT
003061,CENTER
003062,LEFT
003063,LEFT
003064,LEFT
003065,LEFT
003066,CENTER
003067,CENTER
003068,RIGHT
003069,LEFT
003070,RIGHT
003071,RIGHT
003072,RIGHT
003073,CENTER
003074,RIGHT
003075,CENTER
003076,CENTER
003077,CENTER
003078,LEFT
003079,RIGHT
003080,LEFT
003081,LEFT
003082,LEFT
003083,CENTER
003084,CENTER
003085,LEFT
003086,RIGHT
003087,LEFT
003088,LEFT
003089,LEFT
003090,LEFT
003091,CENTER
003092,LEFT
003093,RIGHT
003094,LEFT
003095,LEFT
003096,RIGHT
003097,LEFT
003098,RIGHT
003099,RIGHT
003100,LEFT
003101,LEFT
003102,LEFT
003103,RIGHT
003104,LEFT
003105,CENTER
003106,LEFT
003107,RIGHT
003108,RIGHT
003109,RIGHT
003110,CENTER
003111,CENTER
003112,CENTER
003113,LEFT
003114,LEFT
003115,RIGHT
003116,LEFT
003117,CENTER
003118,LEFT
003119,LEFT
003120,RIGHT
003121,LEFT
003122,CENTER
003123,RIGHT
003124,CENTER
003125,CENTER
003126,LEFT
003127,CENTER
003128,RIGHT
003129,LEFT
003130,RIGHT
003131,LEFT
003132,LEFT
003133,RIGHT
003134,LEFT
003135,LEFT
003136,LEFT
003137,RIGHT
003138,RIGHT
003139,LEFT
003140,CENTER
003141,CENTER
003142,LEFT
003143,CENTER
003144,RIGHT
003145,RIGHT
003146,LEFT
003147,CENTER
003148,LEFT
003149,LEFT
003150,LEFT
003151,RIGHT
003152,RIGHT
003153,RIGHT
003154,RIGHT
003155,CENTER
003156,RIGHT
003157,LEFT
003158,RIGHT
003159,LEFT
003160,LEFT
003161,LEFT
003162,LEFT
003163,CENTER
003164,LEFT
003165,CENTER
003166,RIGHT
003167,RIGHT
003168,RIGHT
003169,RIGHT
003170,LEFT
003171,CENTER
003172,RIGHT
003173,CENTER
003174,LEFT
003175,RIGHT
003176,RIGHT
003177,LEFT
003178,RIGHT
003179,LEFT
003180,CENTER
003181,RIGHT
003182,LEFT
003183,RIGHT
003184,RIGHT
003185,RIGHT
003186,CENTER
003187,CENTER
003188,LEFT
003189,LEFT
003190,CENTER
003191,CENTER
003192,LEFT
003193,LEFT
003194,LEFT
003195,RIGHT
003196,LEFT
003197,LEFT
003198,LEFT
003199,CENTER
003200,RIGHT
003201,LEFT
003202,RIGHT
003203,LEFT
003204,RIGHT
003205,RIGHT
003206,CENTER
003207,RIGHT
003208,LEFT
003209,RIGHT
003210,RIGHT
003211,LEFT
003212,RIGHT
003213,LEFT
003214,LEFT
003215,CENTER
003216,LEFT
003217,LEFT
003218,CENTER
003219,CENTER
003220,RIGHT
003221,RIGHT
003222,RIGHT
003223,LEFT
003224,CENTER
003225,RIGHT
003226,CENTER
003227,LEFT
003228,LEFT
003229,LEFT
003230,CENTER
003231,LEFT
003232,CENTER
003233,RIGHT
003234,LEFT
003235,CENTER
003236,RIGHT
003237,LEFT
003238,LEFT
003239,RIGHT
003240,LEFT
003241,CENTER
003242,RIGHT
003243,CENTER
003244,RIGHT
003245,LEFT
003246,CENTER
003247,RIGHT
003248,CENTER
003249,LEFT
003250,RIGHT
003251,CENTER
003252,LEFT
003253,CENTER
003254,LEFT
003255,LEFT
003256,LEFT
003257,CENTER
003258,CENTER
003259,LEFT
003260,CENTER
003261,RIGHT
003262,CENTER
003263,RIGHT
003264,LEFT
003265,LEFT
003266,LEFT
003267,CENTER
003268,LEFT
003269,LEFT
003270,CENTER
003271,LEFT
003272,RIGHT
003273,LEFT
003274,LEFT
003275,LEFT
003276,RIGHT
003277,RIGHT
003278,RIGHT
003279,LEFT
003280,RIGHT
003281,RIGHT
003282,CENTER
003283,LEFT
003284,LEFT
003285,RIGHT
003286,LEFT
003287,RIGHT
003288,CENTER
003289,LEFT
003290,RIGHT
003291,RIGHT
003292,RIGHT
003293,RIGHT
003294,CENTER
003295,LEFT
003296,CENTER
003297,CENTER
003298,LEFT
003299,LEFT
003300,CENTER
003301,LEFT
003302,RIGHT
003303,CENTER
003304,LEFT
003305,LEFT
003306,RIGHT
003307,RIGHT
003308,LEFT
003309,LEFT
003310,LEFT
003311,CENTER
003312,RIGHT
003313,RIGHT
003314,RIGHT
003315,RIGHT
003316,RIGHT
003317,LEFT
003318,LEFT
003319,RIGHT
003320,LEFT
003321,RIGHT
003322,LEFT
003323,LEFT
003324,RIGHT
003325,RIGHT
003326,CENTER
003327,CENTER
003328,RIGHT
003329,CENTER
003330,CENTER
003331,RIGHT
003332,RIGHT
003333,RIGHT
003334,LEFT
003335,RIGHT
003336,CENTER
003337,RIGHT
003338,CENTER
003339,LEFT
003340,CENTER
003341,LEFT
003342,LEFT
003343,LEFT
003344,CENTER
003345,LEFT
003346,LEFT
003347,LEFT
003348,CENTER
003349,RIGHT
003350,LEFT
003351,LEFT
003352,RIGHT
003353,LEFT
003354,LEFT
003355,LEFT
003356,LEFT
003357,LEFT
003358,LEFT
003359,CENTER
003360,RIGHT
003361,LEFT
003362,CENTER
003363,CENTER
003364,CENTER
003365,RIGHT
003366,LEFT
003367,LEFT
003368,LEFT
003369,LEFT
003370,RIGHT
003371,RIGHT
003372,RIGHT
003373,LEFT
003374,RIGHT
003375,LEFT
003376,LEFT
003377,RIGHT
003378,LEFT
003379,CENTER
003380,RIGHT
003381,CENTER
003382,CENTER
003383,LEFT
003384,LEFT
003385,CENTER
003386,LEFT
003387,RIGHT
003388,LEFT
003389,RIGHT
003390,RIGHT
003391,RIGHT
003392,LEFT
003393,LEFT
003394,CENTER
003395,LEFT
003396,LEFT
003397,LEFT
003398,CENTER
003399,RIGHT
003400,LEFT
003401,CENTER
003402,RIGHT
003403,RIGHT
003404,LEFT
003405,RIGHT
003406,CENTER
003407,RIGHT
003408,CENTER
003409,LEFT
003410,LEFT
003411,RIGHT
003412,RIGHT
003413,RIGHT
003414,RIGHT
003415,LEFT
003416,RIGHT
003417,LEFT
003418,LEFT
003419,RIGHT
003420,LEFT
003421,RIGHT
003422,RIGHT
003423,CENTER
003424,LEFT
003425,RIGHT
003426,LEFT
003427,RIGHT
